brand,line,tone,cruelty_free,brl_price,usd_price,eur_price,hex_code,rgb_red,rgb_green,rgb_blue,lab_l,lab_a,lab_b,closest_mst,tone_level
Bruna Tavares,Bt Skin,L30,True,79.9,,,#F1C494,241,196,148,82.01231745993302,9.669387431692543,30.146510636654924,5,light
Bruna Tavares,Bt Skin,L40,True,79.9,,,#F0B574,240,181,116,77.77845871953379,13.97849063026191,41.224934714421416,5,light
Bruna Tavares,Bt Skin,L50,True,79.9,,,#F3B37D,243,179,125,77.74397261057874,17.045633041354037,36.60469544769871,6,dark
Bruna Tavares,Bt Skin,L60,True,79.9,,,#E0A778,224,167,120,72.7884441446695,15.324134917847177,32.44135693208838,6,dark
Bruna Tavares,Bt Skin,M10,True,79.9,,,#D89F6F,216,159,111,69.85599853535464,15.505534927648668,33.271334687630414,6,dark
Bruna Tavares,Bt Skin,M20,True,79.9,,,#D08E67,208,142,103,64.7535716936551,20.69933919482064,30.83367919822564,7,dark
Bruna Tavares,Bt Skin,M30,True,79.9,,,#D19062,209,144,98,65.26772262345882,19.57207116868931,34.214320178210286,6,dark
Bruna Tavares,Bt Skin,M40,True,79.9,,,#B76E42,183,110,66,53.61547001822193,24.875489218443796,36.427374428538265,7,dark
Bruna Tavares,Bt Skin,M50,True,79.9,,,#D38B48,211,139,72,63.98601321075556,21.19158946594252,46.20407998084493,6,dark
Bruna Tavares,Bt Skin,M60,True,79.9,,,#B07B50,176,123,80,56.06445315956732,15.755549036782668,31.59862219712189,6,dark
Bruna Tavares,Bt Skin,T10,True,79.9,,,#B16B3A,177,107,58,52.02862044359439,23.47488364935879,38.63186989826595,7,dark
Bruna Tavares,Bt Skin,T20,True,79.9,,,#A25736,162,87,54,45.31158047784764,27.950593988117724,32.49900848976962,7,dark
Bruna Tavares,Bt Skin,T30,True,79.9,,,#B05D2B,176,93,43,48.55498507685461,29.92525448799044,42.4618090311243,7,dark
Bruna Tavares,Bt Skin,T40,True,79.9,,,#96450C,150,69,12,39.18740624063295,30.953218483219803,45.6745933267032,7,dark
Bruna Tavares,Bt Skin,T50,True,79.9,,,#863500,134,53,0,33.16941643987188,32.498711582495815,44.52693428341525,7,dark
Bruna Tavares,Bt Skin,T60,True,79.9,,,#914610,145,70,16,38.618704776655264,28.38916783998163,43.50715321544333,7,dark
Bt Skin,Bt Skin Base Liquida,D10,True,79.9,,,#783b1f,120,59,31,32.30431784790433,24.298711768828475,28.919938038533044,8,dark
Bt Skin,Bt Skin Base Liquida,D20,True,79.9,,,#6b321f,107,50,31,28.13189432098484,23.772674238313,23.61383235802498,8,dark
Bt Skin,Bt Skin Base Liquida,D30,True,79.9,,,#613228,97,50,40,26.667130104359508,20.070749392421597,15.76510209702211,8,dark
Bt Skin,Bt Skin Base Liquida,D40,True,79.9,,,#4e1e12,78,30,18,18.330924324362144,21.71409611618672,19.061780848405785,8,dark
Bt Skin,Bt Skin Base Liquida,D50,True,79.9,,,#430f04,67,15,4,12.885078110623176,24.343405334649333,18.19864978066763,10,dark
Bt Skin,Bt Skin Base Liquida,D60,True,79.9,,,#3e221e,62,34,30,16.806697571280303,12.885508651572176,8.430149258309866,10,dark
Bt Skin,Bt Skin Base Liquida,F10,True,79.9,,,#f7eedf,247,238,223,94.41977776243606,0.5217673931824374,8.32554372613712,2,light
Bt Skin,Bt Skin Base Liquida,F20,True,79.9,,,#f6ebd9,246,235,217,93.45915077376333,0.7438486262389965,10.050158401734668,2,light
Bt Skin,Bt Skin Base Liquida,F30,True,79.9,,,#f4dac1,244,218,193,88.55611013970203,5.1290543217414335,15.583707907911348,2,light
Bt Skin,Bt Skin Base Liquida,F40,True,79.9,,,#f7dfb1,247,223,177,89.73165005830516,1.4846948724970277,25.58486028564182,4,light
Bt Skin,Bt Skin Base Liquida,F50,True,79.9,,,#fadeb7,250,222,183,89.85332662079976,3.9012534240104313,22.68471363492499,5,light
Bt Skin,Bt Skin Base Liquida,F60,True,79.9,,,#f4d8a6,244,216,166,87.53339373177909,2.5570452793032827,28.24330717633503,5,light
Bt Skin,Bt Skin Base Liquida,L10,True,79.9,,,#f5d3ae,245,211,174,86.53314220558882,6.527311686341464,22.72958318156082,5,light
Bt Skin,Bt Skin Base Liquida,L20,True,79.9,,,#f4c398,244,195,152,82.126845594875,11.81227921701067,28.253777755627876,5,light
Bt Skin,Bt Skin Base Liquida,L30,True,79.9,,,#f3c798,243,199,152,83.00411455163929,9.3307925830457,29.413870324411363,5,light
Bt Skin,Bt Skin Base Liquida,L40,True,79.9,,,#f3be7c,243,190,124,80.37011366955136,11.167175774690286,40.46297105819012,5,light
Bt Skin,Bt Skin Base Liquida,L50,True,79.9,,,#f7b57b,247,181,123,78.61015859558644,17.4076836863884,38.83289705681441,5,light
Bt Skin,Bt Skin Base Liquida,L60,True,79.9,,,#e7af80,231,175,128,75.58162824967418,14.665608793941075,31.98424313868941,6,dark
Bt Skin,Bt Skin Base Liquida,M10,True,79.9,,,#dca473,220,164,115,71.55942932893342,14.826063436560844,33.42233114079265,6,dark
Bt Skin,Bt Skin Base Liquida,M20,True,79.9,,,#cf9067,207,144,103,65.11572639628635,19.202548270781826,31.27716915140595,7,dark
Bt Skin,Bt Skin Base Liquida,M30,True,79.9,,,#d1925f,209,146,95,65.70309433143171,18.22854193000484,36.35963601350414,6,dark
Bt Skin,Bt Skin Base Liquida,M40,True,79.9,,,#b97043,185,112,67,54.35420960184835,24.682614030924977,36.827633269168366,7,dark
Bt Skin,Bt Skin Base Liquida,M50,True,79.9,,,#d48a4b,212,138,75,63.9046486109728,22.33786213787675,44.648296998183,6,dark
Bt Skin,Bt Skin Base Liquida,M60,True,79.9,,,#b5784b,181,120,75,55.853142311341344,19.14643953886991,34.19612319068133,7,dark
Bt Skin,Bt Skin Base Liquida,T10,True,79.9,,,#b16e3a,177,110,58,52.73674458032747,21.80738554810674,39.43512491787429,7,dark
Bt Skin,Bt Skin Base Liquida,T20,True,79.9,,,#a05734,160,87,52,44.99680251396527,26.983374979960782,33.16994229814617,7,dark
Bt Skin,Bt Skin Base Liquida,T30,True,79.9,,,#b05d2b,176,93,43,48.55498507685461,29.92525448799044,42.4618090311243,7,dark
Bt Skin,Bt Skin Base Liquida,T40,True,79.9,,,#95440d,149,68,13,38.81942108862799,31.08801690373142,44.9984208892029,7,dark
Bt Skin,Bt Skin Base Liquida,T50,True,79.9,,,#853502,133,53,2,33.00221884305682,32.13084091896123,43.51977345981558,7,dark
Bt Skin,Bt Skin Base Liquida,T60,True,79.9,,,#924912,146,73,18,39.44721787883959,27.221302055097706,43.49914965075625,7,dark
Caliray,Freedreaming,The 10,True,192.27,39.0,,#be8760,190,135,96,60.88855173684445,16.458434261033382,29.271216423279544,7,dark
Caliray,Freedreaming,The 12,True,192.27,39.0,,#b1754b,177,117,75,54.63633805215488,19.119495205809965,32.593319673550205,7,dark
Caliray,Freedreaming,The 14,True,192.27,39.0,,#7c4826,124,72,38,36.10068101761406,18.94008978827255,29.39373477172661,7,dark
Caliray,Freedreaming,The 16,True,192.27,39.0,,#80482d,128,72,45,36.76999986280856,21.221116032911187,26.29699811102004,7,dark
Caliray,Freedreaming,The 18,True,192.27,39.0,,#6e3918,110,57,24,30.17631845047888,20.62102455249781,30.04947482217604,8,dark
Caliray,Freedreaming,The 2,True,192.27,39.0,,#f5c7ab,245,199,171,83.54840499520485,12.396876297816938,20.18678381642143,2,light
Caliray,Freedreaming,The 20,True,192.27,39.0,,#593327,89,51,39,25.67861305401417,15.717453007011772,14.893755052273647,8,dark
Caliray,Freedreaming,The 4,True,192.27,39.0,,#f4bf9f,244,191,159,81.29175066898281,14.729257434295372,23.42532844863101,2,light
Caliray,Freedreaming,The 6,True,192.27,39.0,,#edc09c,237,192,156,80.7977701304723,11.149825103892564,24.231063353217674,5,light
Caliray,Freedreaming,The 8,True,192.27,39.0,,#e6ae83,230,174,131,75.28686678159688,15.109630842630285,29.98641021565485,6,dark
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC01,True,52.68,,,#f5c49b,245,196,155,82.51896812443609,12.01929338047969,27.22200505626553,5,light
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC02,True,52.68,,,#f9be9e,249,190,158,81.531714349069,17.053896372267452,24.364502606860786,2,light
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC04,True,52.68,,,#f8bc9a,248,188,154,80.88239080872258,17.261318018317652,25.58571358106363,2,light
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC05,True,52.68,,,#ebc1ab,235,193,171,81.15078446244715,11.781286523510682,16.70742910350129,2,light
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC06,True,52.68,,,#794629,121,70,41,35.21464518934276,18.97572195164465,26.53506136097929,7,dark
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC07,True,52.68,,,#6b372a,107,55,42,29.47789847702016,21.697756247598647,18.407685705993305,8,dark
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC08,True,52.68,,,#5a312b,90,49,43,25.397378504307383,17.854977097965435,11.924416009477756,8,dark
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC09,True,52.68,,,#3d201a,61,32,26,16.00296437358476,13.239394122909976,10.13014383425031,10,dark
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC3.5,True,52.68,,,#d8b49a,216,180,154,75.80827480193646,9.16921166793272,18.12324998486401,5,light
Catharine Hill,Base Média Cobertura Chill Angel Wings,MC5.5,True,52.68,,,#765743,118,87,67,39.704362341467714,9.976924403413715,16.610792558274913,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 0.5 Shell,True,299.0,,,#f5e4d6,245,228,214,91.57491400652734,3.501666465839825,8.903618522028388,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 0.75 Custard,True,299.0,,,#f3ddcc,243,221,204,89.45307415012556,4.84721494841428,11.078477570758082,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 02 Breeze,True,299.0,,,#efcfbc,239,207,188,85.30595436997075,8.292766072603374,13.568666609009371,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 08 Linen,True,299.0,,,#f3d6bf,243,214,191,87.44167885353355,6.547260637869701,15.051097904161814,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 113 Sepia,True,299.0,,,#bc764c,188,118,76,56.25958096676922,23.285801487239688,34.348386972450264,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 116 Spice,True,299.0,,,#b97e4f,185,126,79,57.84885746319006,17.828718001520915,34.5857443663822,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 117 Carob,True,299.0,,,#996c54,153,108,84,49.66372234660538,14.855674565066144,20.54905946734207,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 126 Espresso,True,299.0,,,#694534,105,69,52,32.936321969360286,13.308069023264672,16.54981828689155,8,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 127 Truffle,True,299.0,,,#6d4735,109,71,53,34.01466293271171,14.013843108840796,17.442423640595738,8,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 18 Cream Whip,True,299.0,,,#e9bb96,233,187,150,79.08061038574544,11.519088488012198,25.0165064214948,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 20 Fair,True,299.0,,,#f2bf9d,242,191,157,81.05768172086685,13.722308488712365,24.1346133179535,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 28 Ivory,True,299.0,,,#e8bc9e,232,188,158,79.38149445115523,11.58499822762199,21.150170430247428,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 29 Bisque,True,299.0,,,#e6b6a2,230,182,162,77.80969728939496,14.52040878504135,16.795998412882064,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 40 Cream Chamois,True,299.0,,,#deb193,222,177,147,75.50248984158476,12.191870299598673,21.56797837955311,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 52 Neutral,True,299.0,,,#dcab86,220,171,134,73.58746398888384,13.070593719198389,25.935701092636563,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 58 Honey,True,299.0,,,#deaa79,222,170,121,73.32544472280557,13.01137243392808,32.56856384840119,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 62 Porcelain Beige,True,299.0,,,#d9a681,217,166,129,71.96778567807823,13.999762961898366,26.404989833670545,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 70 Vanilla,True,299.0,,,#d8a884,216,168,132,72.40993129426971,12.86487225895966,25.36097508370392,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 74 Beige,True,299.0,,,#d09b73,208,155,115,68.08858676255487,14.812851680877204,28.66009383095609,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 78 Nutty,True,299.0,,,#ce9465,206,148,101,65.9375980650112,16.42811593908361,33.38404668865083,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,CN 90 Sand,True,299.0,,,#ca9c72,202,156,114,67.68768437429937,11.719193925538606,28.55713393411461,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 01 Flax,True,299.0,,,#ecdccf,236,220,207,88.69753048512467,3.3389458404548544,8.347224870415326,2,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 04 Bone,True,299.0,,,#f1cfb2,241,207,178,85.27235006967823,7.634742360044743,18.828281536310357,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 100 Deep Honey,True,299.0,,,#bc8054,188,128,84,58.76230455505407,18.403698950098136,33.08761687824317,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 104 Toffee,True,299.0,,,#c58342,197,131,66,60.336329057732485,19.25656010386223,44.61354269432911,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 110 Chestnut,True,299.0,,,#bc7b4d,188,123,77,57.45825923744485,20.6025271369098,35.26858075419641,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 112 Ginger,True,299.0,,,#be793e,190,121,62,57.04784216171714,21.52396316202826,42.69405063264602,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 114 Golden,True,299.0,,,#b47640,180,118,64,55.10533692282985,19.02731748779496,39.12755926733836,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 115.5 Mocha,True,299.0,,,#b67f54,182,127,84,57.813811774270974,16.4253632589173,31.74967317821592,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 118 Amber,True,299.0,,,#ab6c35,171,108,53,51.42965767506644,20.028250281270974,40.32684078374,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 12 Meringue,True,299.0,,,#e5b88d,229,184,141,77.79467700686615,10.4950655803131,27.99439092087981,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 120 Pecan,True,299.0,,,#b3774e,179,119,78,55.40967270943476,19.09985087114424,31.95804738956003,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 122 Clove,True,299.0,,,#9b5e3b,155,94,59,46.03026754524364,21.399423430351614,30.3180825899945,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 124 Sienna,True,299.0,,,#94603e,148,96,62,45.64862986303119,17.44459987029112,27.944692008170826,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 125 Mahogany,True,299.0,,,#7f533c,127,83,60,39.62345883607555,15.602871808888697,20.92805269978082,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 16 Buff,True,299.0,,,#ebbf9d,235,191,157,80.3816926364645,11.028589611030036,23.101187316452165,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 30 Biscuit,True,299.0,,,#e1aa87,225,170,135,73.87425057589215,15.697586901026684,25.871574069784664,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 38 Stone,True,299.0,,,#dcb08b,220,176,139,74.90823815315738,10.974223662959805,25.02878323176234,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 44 Tea,True,299.0,,,#e8b382,232,179,130,76.68507465908691,13.144448076505387,32.39259893128548,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 46 Golden Neutral,True,299.0,,,#e2b186,226,177,134,75.66008888628771,12.244983857381042,28.81162112444389,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 48 Oat,True,299.0,,,#dda377,221,163,119,71.48751672765047,16.160757492620746,31.21948153324912,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 54 Honey Wheat,True,299.0,,,#dda672,221,166,114,72.13595978175861,14.063342296427194,34.713084052672926,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 56 Cashew,True,299.0,,,#e5b78c,229,183,140,77.53157707033412,10.911691710251858,28.172629000467666,5,light
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 64 Butterscotch,True,299.0,,,#e0ad84,224,173,132,74.44647124979684,13.36503591663124,28.22764021101536,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 69 Cardamom,True,299.0,,,#d8a987,216,169,135,72.71108513037629,12.675505260673736,24.146489588686592,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 76 Toasted Wheat,True,299.0,,,#c99566,201,149,102,65.65007889358156,13.908651930603977,32.368777749648615,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 80 Tawnied Beige,True,299.0,,,#d49c70,212,156,112,68.7120530224219,15.593355300454748,31.17447840269021,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 82 Latte,True,299.0,,,#d29560,210,149,96,66.55294753586142,17.098372334393762,36.91249998027608,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 92 Toasted Almond,True,299.0,,,#db9465,219,148,101,67.41335100473276,21.75928092145607,35.558865203394106,7,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 94 Deep Neutral,True,299.0,,,#d28e55,210,142,85,64.7284208962323,20.024786022452837,40.4426216292755,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 96 Chai,True,299.0,,,#d8955a,216,149,90,67.1526368177123,19.10557874916702,40.935620021896526,6,dark
Clinique,Base Líquida Com Fps15 Even Better Makeup™,WN 98 Cream Caramel,True,299.0,,,#c8874e,200,135,78,61.79157520473825,19.136745727759752,40.28762099657735,6,dark
Colourpop,Face & Body Makeup Foundation,dark 18,True,88.74,18.0,,#784524,120,69,36,34.75695092424595,18.76809726526801,28.83799461516388,7,dark
Colourpop,Face & Body Makeup Foundation,dark 20,True,88.74,18.0,,#8E5B43,142,91,67,43.71098682395783,18.182249834974627,22.432591712191872,7,dark
Colourpop,Face & Body Makeup Foundation,deep dark 22,True,88.74,18.0,,#704232,112,66,50,33.07534453451654,18.092282600885216,18.159139685468485,8,dark
Colourpop,Face & Body Makeup Foundation,deep dark 24,True,88.74,18.0,,#2C1912,44,25,18,11.095950843126982,8.498973382774306,8.553994057964154,10,dark
Colourpop,Face & Body Makeup Foundation,fair 2,True,88.74,18.0,,#E7C5A5,231,197,165,81.64191795858093,7.360714685372471,20.527824060302045,5,light
Colourpop,Face & Body Makeup Foundation,fair 4,True,88.74,18.0,,#E1B282,225,178,130,75.7378922483447,10.881286542616998,31.018007766599908,5,light
Colourpop,Face & Body Makeup Foundation,light 6,True,88.74,18.0,,#DEAA7C,222,170,124,73.37415809584793,13.317778798380086,31.039743343772287,6,dark
Colourpop,Face & Body Makeup Foundation,light 8,True,88.74,18.0,,#D09864,208,152,100,67.11805031851121,14.989178093329114,35.45623642195399,6,dark
Colourpop,Face & Body Makeup Foundation,medium 10,True,88.74,18.0,,#CA8B5A,202,139,90,63.14573600539475,18.717904893188088,35.665332461133815,6,dark
Colourpop,Face & Body Makeup Foundation,medium 12,True,88.74,18.0,,#B37E57,179,126,87,57.26496921944852,15.989331511454097,29.332184727744625,7,dark
Colourpop,Face & Body Makeup Foundation,medium dark 14,True,88.74,18.0,,#AF7041,175,112,65,53.04305009586281,20.297698318645807,36.032947076828194,7,dark
Colourpop,Face & Body Makeup Foundation,medium dark 16,True,88.74,18.0,,#8C592A,140,89,42,42.59459200290116,16.46768456740555,35.10742783943671,7,dark
Colourpop,Hyaluronic Hydrating Foundation,Dark 153C,True,78.88,16.0,,#C3855A,195,133,90,60.884985012633805,19.09234469040927,32.663718910179874,7,dark
Colourpop,Hyaluronic Hydrating Foundation,Dark 155W,True,78.88,16.0,,#BE875E,190,135,94,60.8565303860841,16.266782371136767,30.32705559581241,6,dark
